  0.550000      0.173841E-01  0.579525E-03  0.127089E-01  0.306756E-03  0.613512E-03  0.127573E-01  0.311936E-03   1.36110      0.118665E-01   1.36297      0.121002E-01  0.519370E-03 -0.158044E-01  0.529596E-03 -0.158864E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
  0.600000      0.173715E-01  0.610906E-03  0.127029E-01  0.323521E-03  0.647043E-03  0.127509E-01  0.328951E-03   1.36085      0.125107E-01   1.36271      0.127554E-01  0.597342E-03 -0.172295E-01  0.609025E-03 -0.173180E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
  0.650000      0.173646E-01  0.639063E-03  0.126998E-01  0.338657E-03  0.677314E-03  0.127474E-01  0.344182E-03   1.36072      0.130936E-01   1.36256      0.133433E-01  0.677273E-03 -0.186586E-01  0.690187E-03 -0.187537E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
  0.700000      0.173643E-01  0.666064E-03  0.127003E-01  0.353221E-03  0.706441E-03  0.127476E-01  0.358725E-03   1.36073      0.136569E-01   1.36256      0.139071E-01  0.760749E-03 -0.200942E-01  0.774682E-03 -0.201960E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
  0.750000      0.173710E-01  0.694304E-03  0.127043E-01  0.368438E-03  0.736875E-03  0.127515E-01  0.373854E-03   1.36087      0.142484E-01   1.36270      0.144967E-01  0.850390E-03 -0.215381E-01  0.865208E-03 -0.216468E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
  0.800000      0.173838E-01  0.726148E-03  0.127116E-01  0.385529E-03  0.771058E-03  0.127588E-01  0.390843E-03   1.36114      0.149154E-01   1.36296      0.151616E-01  0.949546E-03 -0.229911E-01  0.965217E-03 -0.231071E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
  0.850000      0.174014E-01  0.763594E-03  0.127214E-01  0.405538E-03  0.811077E-03  0.127687E-01  0.410771E-03   1.36151      0.156981E-01   1.36333      0.159434E-01  0.106184E-02 -0.244526E-01  0.107843E-02 -0.245761E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
  0.900000      0.174218E-01  0.808048E-03  0.127327E-01  0.429209E-03  0.858419E-03  0.127802E-01  0.434407E-03   1.36192      0.166248E-01   1.36376      0.168716E-01  0.119067E-02 -0.259207E-01  0.120834E-02 -0.260522E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
  0.950000      0.174424E-01  0.860211E-03  0.127442E-01  0.456925E-03  0.913850E-03  0.127920E-01  0.462148E-03   1.36234      0.177096E-01   1.36419      0.179607E-01  0.133882E-02 -0.273924E-01  0.135781E-02 -0.275321E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.00000      0.174607E-01  0.920004E-03  0.127546E-01  0.488663E-03  0.977326E-03  0.128027E-01  0.493983E-03   1.36271      0.189504E-01   1.36457      0.192092E-01  0.150803E-02 -0.288634E-01  0.152862E-02 -0.290116E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.05000      0.174740E-01  0.986458E-03  0.127623E-01  0.523937E-03  0.104787E-02  0.128109E-01  0.529433E-03   1.36297      0.203267E-01   1.36485      0.205967E-01  0.169842E-02 -0.303284E-01  0.172099E-02 -0.304854E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.10000      0.174800E-01  0.105759E-02  0.127663E-01  0.561716E-03  0.112343E-02  0.128153E-01  0.567485E-03   1.36308      0.217965E-01   1.36497      0.220818E-01  0.190797E-02 -0.317820E-01  0.193294E-02 -0.319480E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.15000      0.174770E-01  0.113037E-02  0.127655E-01  0.600412E-03  0.120082E-02  0.128150E-01  0.606571E-03   1.36300      0.232961E-01   1.36491      0.236015E-01  0.213193E-02 -0.332192E-01  0.215987E-02 -0.333944E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.20000      0.174647E-01  0.120103E-02  0.127597E-01  0.638007E-03  0.127601E-02  0.128098E-01  0.644705E-03   1.36272      0.247458E-01   1.36465      0.250768E-01  0.236305E-02 -0.346373E-01  0.239466E-02 -0.348219E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.25000      0.174446E-01  0.126568E-02  0.127498E-01  0.672402E-03  0.134480E-02  0.128003E-01  0.679803E-03   1.36229      0.260642E-01   1.36423      0.264267E-01  0.259265E-02 -0.360373E-01  0.262872E-02 -0.362311E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.30000      0.174199E-01  0.132125E-02  0.127374E-01  0.701912E-03  0.140382E-02  0.127882E-01  0.710160E-03   1.36176      0.271880E-01   1.36372      0.275869E-01  0.281262E-02 -0.374245E-01  0.285389E-02 -0.376270E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.35000      0.173952E-01  0.136631E-02  0.127249E-01  0.725757E-03  0.145151E-02  0.127759E-01  0.734918E-03   1.36124      0.280910E-01   1.36320      0.285278E-01  0.301780E-02 -0.388082E-01  0.306473E-02 -0.390186E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.40000      0.173752E-01  0.140166E-02  0.127151E-01  0.744354E-03  0.148871E-02  0.127660E-01  0.754377E-03   1.36083      0.287941E-01   1.36279      0.292659E-01  0.320790E-02 -0.401998E-01  0.326047E-02 -0.404173E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.45000      0.173642E-01  0.143028E-02  0.127101E-01  0.759293E-03  0.151859E-02  0.127607E-01  0.770025E-03   1.36061      0.293630E-01   1.36256      0.298635E-01  0.338812E-02 -0.416103E-01  0.344587E-02 -0.418344E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.50000      0.173647E-01  0.145676E-02  0.127112E-01  0.773003E-03  0.154601E-02  0.127616E-01  0.784253E-03   1.36063      0.298946E-01   1.36257      0.304163E-01  0.356841E-02 -0.430476E-01  0.363068E-02 -0.432781E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.55000      0.173769E-01  0.148631E-02  0.127186E-01  0.788235E-03  0.157647E-02  0.127689E-01  0.799849E-03   1.36090      0.304960E-01   1.36282      0.310334E-01  0.376153E-02 -0.445147E-01  0.382782E-02 -0.447521E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.60000      0.173989E-01  0.152377E-02  0.127314E-01  0.807521E-03  0.161504E-02  0.127816E-01  0.819430E-03   1.36135      0.312640E-01   1.36328      0.318154E-01  0.398066E-02 -0.460091E-01  0.405086E-02 -0.462542E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.65000      0.174271E-01  0.157275E-02  0.127476E-01  0.832777E-03  0.166555E-02  0.127981E-01  0.845012E-03   1.36194      0.322705E-01   1.36387      0.328382E-01  0.423721E-02 -0.475234E-01  0.431175E-02 -0.477770E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.70000      0.174569E-01  0.163527E-02  0.127650E-01  0.865081E-03  0.173016E-02  0.128157E-01  0.877759E-03   1.36255      0.335540E-01   1.36449      0.341435E-01  0.453924E-02 -0.490462E-01  0.461899E-02 -0.493091E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.75000      0.174834E-01  0.171152E-02  0.127809E-01  0.904606E-03  0.180921E-02  0.128319E-01  0.917894E-03   1.36309      0.351168E-01   1.36504      0.357357E-01  0.489038E-02 -0.505638E-01  0.497657E-02 -0.508361E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.80000      0.175015E-01  0.179988E-02  0.127928E-01  0.950599E-03  0.190120E-02  0.128442E-01  0.964676E-03   1.36346      0.369248E-01   1.36542      0.375806E-01  0.528908E-02 -0.520613E-01  0.538303E-02 -0.523430E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.85000      0.175076E-01  0.189700E-02  0.127988E-01  0.100144E-02  0.200288E-02  0.128504E-01  0.101645E-02   1.36358      0.389096E-01   1.36555      0.396083E-01  0.572820E-02 -0.535252E-01  0.583106E-02 -0.538155E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.90000      0.174991E-01  0.199819E-02  0.127974E-01  0.105481E-02  0.210962E-02  0.128491E-01  0.107085E-02   1.36340      0.409764E-01   1.36537      0.417212E-01  0.619552E-02 -0.549454E-01  0.630813E-02 -0.552433E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   1.95000      0.174760E-01  0.209831E-02  0.127884E-01  0.110809E-02  0.221618E-02  0.128401E-01  0.112519E-02   1.36293      0.430202E-01   1.36489      0.438115E-01  0.667571E-02 -0.563178E-01  0.679850E-02 -0.566222E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.00000      0.174403E-01  0.219279E-02  0.127728E-01  0.115889E-02  0.231778E-02  0.128243E-01  0.117703E-02   1.36220      0.449482E-01   1.36414      0.457842E-01  0.715373E-02 -0.576451E-01  0.728679E-02 -0.579553E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.05000      0.173955E-01  0.227875E-02  0.127522E-01  0.120560E-02  0.241119E-02  0.128034E-01  0.122474E-02   1.36128      0.467008E-01   1.36321      0.475791E-01  0.761848E-02 -0.589363E-01  0.776176E-02 -0.592515E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.10000      0.173456E-01  0.235553E-02  0.127286E-01  0.124771E-02  0.249541E-02  0.127796E-01  0.126783E-02   1.36025      0.482633E-01   1.36217      0.491821E-01  0.806541E-02 -0.602027E-01  0.821896E-02 -0.605225E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.15000      0.172937E-01  0.242440E-02  0.127037E-01  0.128574E-02  0.257147E-02  0.127544E-01  0.130688E-02   1.35919      0.496603E-01   1.36108      0.506202E-01  0.849646E-02 -0.614540E-01  0.866070E-02 -0.617783E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.20000      0.172413E-01  0.248762E-02  0.126784E-01  0.132077E-02  0.264153E-02  0.127288E-01  0.134301E-02   1.35811      0.509363E-01   1.35999      0.519402E-01  0.891744E-02 -0.626950E-01  0.909319E-02 -0.630233E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.25000      0.171879E-01  0.254717E-02  0.126526E-01  0.135383E-02  0.270767E-02  0.127025E-01  0.137732E-02   1.35702      0.521315E-01   1.35887      0.531836E-01  0.933411E-02 -0.639248E-01  0.952250E-02 -0.642561E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.30000      0.171321E-01  0.260404E-02  0.126256E-01  0.138552E-02  0.277105E-02  0.126749E-01  0.141038E-02   1.35589      0.532665E-01   1.35771      0.543709E-01  0.974927E-02 -0.651384E-01  0.995140E-02 -0.654709E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.35000      0.170721E-01  0.265794E-02  0.125965E-01  0.141585E-02  0.283170E-02  0.126448E-01  0.144214E-02   1.35469      0.543390E-01   1.35646      0.554963E-01  0.101618E-01 -0.663289E-01  0.103782E-01 -0.666598E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.40000      0.170060E-01  0.270737E-02  0.125643E-01  0.144422E-02  0.288844E-02  0.126113E-01  0.147185E-02   1.35337      0.553237E-01   1.35508      0.565284E-01  0.105660E-01 -0.674887E-01  0.107961E-01 -0.678146E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.45000      0.169326E-01  0.274944E-02  0.125283E-01  0.146935E-02  0.293869E-02  0.125734E-01  0.149802E-02   1.35192      0.561684E-01   1.35354      0.574068E-01  0.109509E-01 -0.686113E-01  0.111923E-01 -0.689287E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.50000      0.168521E-01  0.277998E-02  0.124881E-01  0.148915E-02  0.297831E-02  0.125310E-01  0.151837E-02   1.35032      0.567939E-01   1.35186      0.580445E-01  0.112988E-01 -0.696945E-01  0.115476E-01 -0.700009E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.55000      0.167670E-01  0.279444E-02  0.124446E-01  0.150114E-02  0.300228E-02  0.124853E-01  0.153025E-02   1.34863      0.571092E-01   1.35009      0.583464E-01  0.115887E-01 -0.707456E-01  0.118398E-01 -0.710403E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.60000      0.166824E-01  0.278947E-02  0.124001E-01  0.150315E-02  0.300630E-02  0.124389E-01  0.153153E-02   1.34694      0.570424E-01   1.34832      0.582426E-01  0.118022E-01 -0.717828E-01  0.120505E-01 -0.720676E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.65000      0.166046E-01  0.276420E-02  0.123578E-01  0.149417E-02  0.298833E-02  0.123951E-01  0.152137E-02   1.34537      0.565681E-01   1.34669      0.577151E-01  0.119291E-01 -0.728325E-01  0.121710E-01 -0.731110E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.70000      0.165398E-01  0.272039E-02  0.123212E-01  0.147455E-02  0.294910E-02  0.123575E-01  0.150035E-02   1.34406      0.557133E-01   1.34534      0.568002E-01  0.119705E-01 -0.739235E-01  0.122040E-01 -0.741999E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.75000      0.164931E-01  0.266158E-02  0.122932E-01  0.144579E-02  0.289157E-02  0.123291E-01  0.147015E-02   1.34309      0.545445E-01   1.34437      0.555724E-01  0.119364E-01 -0.750818E-01  0.121614E-01 -0.753605E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.80000      0.164681E-01  0.259236E-02  0.122763E-01  0.141009E-02  0.282018E-02  0.123122E-01  0.143315E-02   1.34257      0.531516E-01   1.34384      0.541270E-01  0.118431E-01 -0.763293E-01  0.120604E-01 -0.766144E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.85000      0.164672E-01  0.251795E-02  0.122722E-01  0.137018E-02  0.274036E-02  0.123084E-01  0.139219E-02   1.34253      0.516399E-01   1.34383      0.525735E-01  0.117117E-01 -0.776838E-01  0.119235E-01 -0.779784E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.90000      0.164916E-01  0.244420E-02  0.122819E-01  0.132922E-02  0.265844E-02  0.123188E-01  0.135050E-02   1.34301      0.501277E-01   1.34434      0.510337E-01  0.115682E-01 -0.791575E-01  0.117773E-01 -0.794642E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   2.95000      0.165408E-01  0.237718E-02  0.123054E-01  0.129062E-02  0.258123E-02  0.123431E-01  0.131157E-02   1.34400      0.487401E-01   1.34536      0.496343E-01  0.114419E-01 -0.807551E-01  0.116518E-01 -0.810752E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.00000      0.166124E-01  0.232256E-02  0.123417E-01  0.125765E-02  0.251530E-02  0.123802E-01  0.127867E-02   1.34546      0.475953E-01   1.34686      0.484937E-01  0.113625E-01 -0.824727E-01  0.115770E-01 -0.828062E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.05000      0.167025E-01  0.228486E-02  0.123891E-01  0.123303E-02  0.246606E-02  0.124282E-01  0.125447E-02   1.34732      0.467902E-01   1.34874      0.477066E-01  0.113565E-01 -0.842975E-01  0.115789E-01 -0.846431E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.10000      0.168065E-01  0.226707E-02  0.124449E-01  0.121863E-02  0.243727E-02  0.124844E-01  0.124073E-02   1.34947      0.463909E-01   1.35091      0.473351E-01  0.114442E-01 -0.862111E-01  0.116771E-01 -0.865664E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.15000      0.169194E-01  0.227049E-02  0.125066E-01  0.121542E-02  0.243084E-02  0.125460E-01  0.123828E-02   1.35183      0.464301E-01   1.35327      0.474067E-01  0.116386E-01 -0.881919E-01  0.118834E-01 -0.885536E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.20000      0.170368E-01  0.229498E-02  0.125716E-01  0.122352E-02  0.244703E-02  0.126107E-01  0.124709E-02   1.35429      0.469106E-01   1.35572      0.479179E-01  0.119457E-01 -0.902184E-01  0.122022E-01 -0.905829E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.25000      0.171548E-01  0.233917E-02  0.126379E-01  0.124237E-02  0.248475E-02  0.126762E-01  0.126644E-02   1.35677      0.478108E-01   1.35818      0.488407E-01  0.123651E-01 -0.922715E-01  0.126315E-01 -0.926357E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.30000      0.172711E-01  0.240103E-02  0.127039E-01  0.127100E-02  0.254200E-02  0.127414E-01  0.129521E-02   1.35923      0.490931E-01   1.36061      0.501321E-01  0.128921E-01 -0.943370E-01  0.131650E-01 -0.946988E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.35000      0.173849E-01  0.247845E-02  0.127689E-01  0.130828E-02  0.261657E-02  0.128056E-01  0.133220E-02   1.36164      0.507162E-01   1.36299      0.517487E-01  0.135202E-01 -0.964073E-01  0.137954E-01 -0.967670E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.40000      0.174966E-01  0.257021E-02  0.128331E-01  0.135340E-02  0.270680E-02  0.128691E-01  0.137667E-02   1.36399      0.526519E-01   1.36532      0.536645E-01  0.142457E-01 -0.984824E-01  0.145197E-01 -0.988423E-01  -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.45000      0.176075E-01  0.267676E-02  0.128969E-01  0.140630E-02  0.281259E-02  0.129328E-01  0.142871E-02   1.36631      0.549027E-01   1.36763      0.558894E-01  0.150731E-01 -0.100567      0.153440E-01 -0.100931      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.50000      0.177182E-01  0.280062E-02  0.129609E-01  0.146796E-02  0.293593E-02  0.129971E-01  0.148956E-02   1.36861      0.575118E-01   1.36995      0.584755E-01  0.160183E-01 -0.102664      0.162867E-01 -0.103038      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.55000      0.178278E-01  0.294589E-02  0.130250E-01  0.154031E-02  0.308062E-02  0.130618E-01  0.156131E-02   1.37087      0.605570E-01   1.37223      0.615086E-01  0.171074E-01 -0.104770      0.173762E-01 -0.105156      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.60000      0.179327E-01  0.311722E-02  0.130878E-01  0.162571E-02  0.325141E-02  0.131254E-01  0.164647E-02   1.37302      0.641303E-01   1.37442      0.650858E-01  0.183720E-01 -0.106863      0.186457E-01 -0.107265      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.65000      0.180265E-01  0.331852E-02  0.131465E-01  0.172637E-02  0.345275E-02  0.131849E-01  0.174730E-02   1.37495      0.683122E-01   1.37638      0.692890E-01  0.198418E-01 -0.108907      0.201255E-01 -0.109323      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.70000      0.181004E-01  0.355184E-02  0.131972E-01  0.184381E-02  0.368762E-02  0.132363E-01  0.186529E-02   1.37647      0.731466E-01   1.37793      0.741605E-01  0.215370E-01 -0.110846      0.218356E-01 -0.111275      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.75000      0.181436E-01  0.381624E-02  0.132347E-01  0.197831E-02  0.395663E-02  0.132743E-01  0.200063E-02   1.37737      0.786187E-01   1.37883      0.796810E-01  0.234610E-01 -0.112612      0.237780E-01 -0.113048      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.80000      0.181444E-01  0.410677E-02  0.132534E-01  0.212848E-02  0.425696E-02  0.132930E-01  0.215175E-02   1.37740      0.846340E-01   1.37885      0.857472E-01  0.255928E-01 -0.114123      0.259295E-01 -0.114561      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.85000      0.180918E-01  0.441366E-02  0.132473E-01  0.229075E-02  0.458150E-02  0.132863E-01  0.231484E-02   1.37634      0.910003E-01   1.37775      0.921549E-01  0.278801E-01 -0.115300      0.282338E-01 -0.115732      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.90000      0.179778E-01  0.472221E-02  0.132113E-01  0.245916E-02  0.491832E-02  0.132493E-01  0.248361E-02   1.37401      0.974239E-01   1.37537      0.985972E-01  0.302357E-01 -0.116076      0.305999E-01 -0.116496      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   3.95000      0.177995E-01  0.501416E-02  0.131422E-01  0.262555E-02  0.525110E-02  0.131790E-01  0.264968E-02   1.37035      0.103532       1.37164      0.104693      0.325433E-01 -0.116413      0.329083E-01 -0.116819      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   4.00000      0.175614E-01  0.527041E-02  0.130395E-01  0.278046E-02  0.556092E-02  0.130755E-01  0.280356E-02   1.36542      0.108924       1.36667      0.110043      0.346717E-01 -0.116317      0.350279E-01 -0.116715      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
   4.05000      0.172741E-01  0.547411E-02  0.129061E-01  0.291440E-02  0.582879E-02  0.129419E-01  0.293597E-02   1.35944      0.113238       1.36067      0.114297      0.364952E-01 -0.115843      0.368365E-01 -0.116241      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000      -0.00000    
